"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03"
"Riverside","CA","Riverside","06","065",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.764705882353,163.452965492451,163.346698113208,165.367671975601,165.775401069519,167.704017536108,169.176976869285,168.669131238447,166.864719904648,166.910692848568,166.666666666667,167.338147982851,167.273622047244,167.491166077739,168.855534709193,173.378464305764,173.959208158368,174.804951963097,176.109556244378,175.2880859375,175.184016824395,174.588879091647,174.765868886576,176.395939086294,179.699248120301,180.703624733475,182.587764705882,183.812970909214,183.327956989247,184.030672434133,183.658170914543,183.684468397844,183.721247806987,182.586477987421,183.535639997615,184.73600171011,186.936936936937,187.542464284196,188.77400295421,189.468503937008,190.47580952381
"San Bernardino","CA","Riverside","06","071",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.336270190896,142.535633908477,142.959770114943,144.407407407407,148.710317460317,151.776433026433,154.079983855703,157.232704402516,159.0498264918,158.50144092219,158.19209039548,157.250819061162,155.426094679126,154.141233766234,159.691629955947,159.038322487346,161.826981246219,162.98300381547,164.784161791443,166.547619047619,167.443214909726,168.415136755339,169.438589379814,170.833333333333,170.702894270526,170.644816530103,169.919586622294,169.436416184971,173.750334135258,176.293103448276,179.525862068966,181.28022935122,184.140299074199,182.872615545222,181.260108900568,180.387409200969,180.19884009942,180.048076923077,179.824987846378,183.035714285714,185.195588847274
"Clark","NV","Las Vegas","32","003",13,84.7738287560582,85.5278507314706,84.1650332087043,82.9787234042553,81.5806662312214,80.1645050402908,78.2918149466192,76.8226551516369,74.8687171792948,74.2842792566549,69.9152542372881,67.2788496132398,64.0113798008535,61.8589743589744,59.0577974445457,57.4418909996699,58.3623693379791,58.3941605839416,58.5928911689264,60.2656591289801,59.6170423274682,58.6975149957155,59.1985428051002,58.5868764646803,58.5496686060566,61.4548494983278,63.0099728014506,64.6943731689042,68.1818181818182,69.9512053800602,68.8835286009649,69.8924731182796,71.1743772241993,72.1032223942702,76.3787487560464,78.7855450236967,80.9542336763501,82.2854291417166,84.6610169491525,87.3071240754653,89.9188092016238,93.0898766627489,94.6252838758516,99.0481522956327,100.613496932515,101.902020113815,102.768987341772,102.631578947368,101.550277425363,102.510460251046,104.227733934611,105.821984728235,107.078853046595,107.930158730159,108.374384236453,110.116278386277,110.610913404508,110.752191970466,110.142039141145,110.574989947728,111.866452131939,113.483870967742,114.797794117647,115.608047059401,117.356228837888,117.596600326293,118.927848467322,119.360764144012,120.171994689596,120.499569336779,120.785498489426,120.728907051002,121.158570630932,120.890031055599,123.108105896983,125.530133928571,126.943005181347,127.450980392157,127.899004791743,128.60258126595,129.268292682927,129.863612805842,130.230553203019,130.581382865372,131.843166400799,133.485125858124,135.572642654796
"King","WA","Seattle","53","033",14,222.568493150685,222.513089005236,221.392904073587,221.512658227848,221.674057649667,219.054111586619,217.391304347826,213.669859985262,209.546925566343,201.845848056537,196.639344262295,191.919191919192,182.440369127763,178.214285714286,173.912560386473,163.039248858061,160.550458715596,159.090909090909,158.855140186916,159.814122137405,159.211102277092,155.27950310559,153.798913043478,148.819301848049,146.290543875088,153.655716851242,159.910469064505,164.073359073359,167.621951219512,170.124223602484,170.422341115435,166.62962962963,167.943824623214,163.612121212121,189.392803030303,183.921832884097,185.626660226998,192.046995029372,199.212962962963,207.432603068376,213.961711711712,217.620751341682,219.910655143748,219.607843137255,220.916379816976,219.945034965035,214.088089254094,208.649468892261,205.898398169336,210.593110848334,217.960585249328,224.470198675497,220.588235294118,232.090662791972,232.919254658385,231.132075471698,231.894741126669,229.815211915453,221.135649022661,206.654751691926,213.846153846154,227.186305055941,237.390476190476,244.785378940309,248.520408163265,251.148810937789,250,248.932384341637,251.92371395955,252.717391304348,249.96484375,247.524752475248,248.321597515618,262.977219167321,272.005194805195,277.777777777778,281.914893617021,284.65297029703,284.333692528736,283.477011494253,288.135593220339,287.946666666667,284.147557328016,275.467775467775,280.387910376228,289.576694257631,301.203501094092
"Wayne","MI","Detroit","26","163",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9086021505376,44.5369406867846,39.1511159897548,40.9473567368304,44.086978749299,51.1538461538462,51.605504587156,56.3717583807717,59.9671412924425,61.1915367483296,59.4050836550837,59.0448039021364,52.143374209595,47.1219512195122,48.9021956087824,53.982883475971,57.8582769887118,60.1750547045952,61.9369369369369,64.7709320695103,66.0452819003987,64.7585297660991,63.8697882558393,61.6301716549296,59.2246953799795,55.7103064066852,54.7635366689513,53.3392698130009,56.5184626978146,61.098339940379,67.437641723356,71.0065645514223,73.1947483588621,73.9793629430238,72.3977586395084,71.7127071823204,69.6137875951453,67.1165705132065,65.8005029337804,66.7467559178789,72.360248447205
"Tarrant","TX","Dallas-Fort Worth","48","439",16,76.4915859255482,77.037750385208,77.6717293338045,77.931100610598,77.7844311377246,77.3514851485149,77.0712909441233,76.8060722151278,76.5013675755702,75.625,74.7541831689466,73.4261056305238,72.6644995830048,72.0216889309583,71.9148936170213,71.877179399192,72.1420309830901,72.7442322129634,72.3226220527554,71.9376391982183,71.0681119807141,71.4801444043321,70.6713780918728,69.9083983026894,69.8762290059327,70.4529909215272,70.6666666666667,70.9554079928576,71.6247024381629,72.7895996907501,71.9145224596598,71.2535714571545,71.103526734926,72.260569456428,77.5100531410806,77.8189910979228,78.4908683841149,79.7244333738614,81.0848400556328,81.9761732386189,83.2579507950795,83.7368527615861,83.4914611005693,83.2738095238095,83.1330868761553,83.4141087775983,82.6999570838964,83.2266325224072,83.360419914292,84.5152895250488,85.8765081618169,87.3708104376394,88.468720821662,87.4906924795235,88,88.8627200412097,88.8717156105101,89.1699383062255,88.6727688787185,90.2298850574713,90.7328680203046,92.6218739704693,94.9989673688558,96.3149078726968,95.6196581196581,95.5682231300565,95.8816832666769,96.1832061068702,96.9163322859372,97.1370143149284,97.2526136639922,97.7603833865815,98.9238410596027,98.9223521844776,100.887264854885,102.291248913711,103.571428571429,104.803637938502,105.691056910569,105.907397551889,106.157112526539,107.224168126095,107.637991673844,107.530562347188,108.656283955089,110.473684210526,112.552568518366
"Santa Clara","CA","San Jose","06","085",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.521763604625,424.704208751854,424.220963172805,422.903850029041,419.083969465649,420.929308975377,439.60244648318,450.691970874087,458.220155180841,464.942635658915,466.47363010774,456.49252485532,452.936305732484,455.696614583333,456.521739130435,442.97402349299,435.706695005314,447.647951441578,471.250380285975,487.738491048593,505.074823975977,514.94708994709,514.83164983165,520,519.044062733383,517.630937880633,521.632653061224,520.924975562072,517.822520507084,521.905294556301,543.804644538513,568.813559322034,574.881052213675,572.271386430678,564.874688665576,559.458645461492,557.74671973136,563.90977443609,559.143222506394,546.666666666667,534.306823241318,536.694957563654,563.909304511278,582.55033557047
"Broward","FL","Miami-Fort Lauderdale","12","011",18,132.170193606484,132.144885595283,127.582017010936,124.916132117938,122.425032594524,117.493472584856,116.921269095182,115.55023923445,117.277303233679,113.611418219462,113.743736578382,110.869565217391,109.678530036701,110.785581317861,106.864015036066,104.904606590451,106.03326399948,107.675574891237,109.67868338558,109.941158253329,109.235352532274,109.969093456926,108.842296316827,108.471074380165,107.38255033557,108.820160366552,112.850543016237,104.714510214772,101.470588235294,102.946557841312,105.333333333333,108.545797922568,106.931702344546,105,123.757904245709,123.78445567231,127.211416026345,129.399585921325,131.057866184448,134.516896988602,137.362637362637,137.982889504542,139.114305587758,138.258846660298,139.810426540284,140.368582711716,143.382936239208,143.210169491525,143.44262295082,144.669190099644,145.431145431145,144.305364080712,143.478260869565,145.533980582524,145.40059347181,145.170660856935,146.308724832215,146.609395571514,146.729974151243,146.666666666667,147.568013190437,152.241285398912,154.4315129812,152.365677626303,150.85006021678,151.961251252031,155.833333333333,156.85195376995,156.641697527401,157.501857355126,160.662122687439,161.290322580645,162.04217536071,163.985148514851,164.295362449347,169.769989047097,170.390470485319,172.01700674735,174.271229404309,175.78125,177.722222222222,178.852926707657,179.761277783003,180.279506473488,180.139031595171,182.19399964903,183.777239709443
"Bexar","TX","San Antonio","48","029",19,81.8661971830986,82.5272067714631,82.930200414651,82.9276755640561,83.0238726790451,82.8402366863905,82.4499411071849,82.1428571428571,82.2151898734177,81.9238900634249,80.6916426512968,80.1975150518186,80,79.9559422436135,79.1679679367062,79.318862541117,80.6076212073595,80.9552296326278,80.3146970204218,79.5870047183219,77.0907928388747,77.1604938271605,76.2715784192289,75.7281553398058,76.6,76.029181865555,76.8083686654837,77.6366267949623,78.0141843971631,79.2441475720881,78.6106161078455,78.63539445629,78.5402035393567,79.6239671247404,83.3333333333333,83.8004830074488,84.5594456056534,86.641925777332,88.0080597941946,88.3045525902669,89.146511627907,90.5604719764012,90.8925937818716,91.1310008136696,91.9570114942529,93.5433557587258,92.9040822191507,94.1721591428624,94.4249121044701,96.3659147869674,97.2501340422487,97.8822314049587,98.6302721088435,97.7639208069308,97.2330306960657,98.8700564971751,98.2052150355571,98.0092590507672,97.9212253829322,99.6563573883162,100.454737864968,102.051335998317,100.973620783964,103.221513872416,103.511931562359,104.39340944377,105.238521851514,105.576909665908,106.549876339654,105.382907880133,105.840286054827,107.168178070899,107.849945210648,106.796116504854,107.299846035412,107.246376811594,107.66793409379,108.550038491147,108.910558170814,109.063685164705,108.333333333333,109.427100096556,109.427100096556,109.029996439136,109.845259794549,110.70710401691,112.134602311353
"New York","NY","New York","36","061",20,975.873102321465,954.669453695175,961.538461538462,979.381443298969,984.919551992723,974.49068116424,971.485411140584,967.741935483871,958.333333333333,961.538461538462,960.220994475138,962.145593869732,962.222222222222,860.510335917313,977.326035965598,979.381443298969,979.039524555069,976.898312100446,967.054263565891,977.462028417442,983.14606741573,1000,1000,1012.98701298701,1015.70680628272,1038.4,1053.74280230326,1056.62983425414,1067.32854389523,1069.56329801684,1063.94707828004,1065.0623885918,1053.57142857143,1068.37606837607,1102.63522884882,1116.83848797251,1104.21836228288,1116.07393897944,1160.0237953599,1163.56130467168,1177.13004484305,1189.47368421053,1198.19968179541,1229.36507936508,1260.72690560323,1292.82868525896,1359.8831152677,1367.40331491713,1393.89409609998,1388.88888888889,1388.88888888889,1393.52961401167,1452.15918712955,1444.04332129964,1480.32175168092,1486.52431827124,1533.53783231084,1581.94758654709,1627.21893491124,1636.87150837989,1652.45202558635,1672.62755559095,1657.65765765766,1680.32786885246,1694.12547627747,1700,1719.36758893281,1745.52429667519,1777.50475865752,1786.10302351624,1818.45780206436,1844.53227931489,1908.82597835137,1883.20761494253,1822.10685069625,1842.69086199817,1787.43961352657,1787.8441162194,1779.37553451665,1792.17337075148,1784.58190340671,1784.41706824188,1789.55223880597,1801.36319376826,1799.82817869416,1808.36236933798,1806.08365019011
"Philadelphia","PA","Philadelphia","42","101",21,105.952380952381,108.427200667501,114.136645962733,113.198865609446,112.5,112.374268433837,112.5,107.522769948487,110.756972111554,108.532720420283,106.475454744686,102.207235654998,104.768672971278,107.532281205165,106.870229007634,103.864185331577,108.597903027251,106.127450980392,103.293413173653,104.013002364066,100.966608084359,99.6451978668262,99.156746031746,93.1980330660906,95.1587301587302,98.8649876331811,97.656462585034,98.206241956242,101.45366444579,102.941176470588,99.1605456453305,96.4430894308943,95.3756263701848,97.2975205174572,103.502259184835,100.306964143313,100.116535951949,103.379310344828,108.635265700483,112,114.896299631624,117.18108880422,113.279352226721,110.202205882353,110.202205882353,110,108.34584623323,107.386363636364,106.585355191257,108.30870646561,114.953987730061,120.381418455725,121.063257065949,120.902635206839,116.154873164219,113.23155216285,112.8303748453,112.403985507246,108.424022571544,101.868233618234,104.304635761589,109.463276836158,115.307692307692,119.543411164788,122.361516034985,121.731634182909,117.837837837838,114.753157290471,113.636079545455,113.579545454545,113.515901060071,109.061673280423,107.142857142857,106.6,112.083333333333,116.900429264651,119.565217391304,119.55134872755,118.172268907563,114.797794117647,115.113581573896,117.100694444444,113.844580170778,112.325581395349,113.712574850299,114.937769154323,123.392294428425
"Alameda","CA","San Francisco","06","001",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.944580729111,339.134125636672,344.047619047619,352.248823734676,358.08887516026,369.198312236287,374.909877433309,378.319865319865,380.21726700972,377.101293103448,378.300803673938,378.151260504202,368.494407712408,363.305785123967,371.010380622837,384.962740899358,397.395599461158,399.999555555556,413.327709827077,419.392523364486,421.368013325723,421.212948517941,423.540374071425,425.155935104745,425.10516729387,419.962663347853,420.173433358018,432.464454976303,447.389077088325,451.652386780906,451.520912547528,450.728901048307,451.131830008673,449.703124665551,450.977519657683,451.758793969849,451.758793969849,448.217016801277,453.665283540802,456.622773044152,471.093044263776
"Middlesex","MA","Boston","25","017",23,227.701005025126,231.815723947185,235.786163522013,237.277404829706,236.280730355396,234.951890803312,231.404320987654,228.527441485069,228.582317073171,227.330604820373,225.905802386301,221.702049830465,220.267314591112,219.574695182493,224,225.774717166749,229.949135802469,228.016521805943,224.02292860865,220.982076494432,219.390743995313,218.939393939394,212.765957446808,206.753962784287,208.850428023465,212.721631205674,219.429521637184,224.953095684803,225.71063831903,224.489795918367,221.551939073623,219.196177627881,220.404291692182,221.490231712858,221.867776236708,218.313015727672,217.059553349876,223.721409265287,233.58670273257,240.304487179487,242.538602212697,245.76359832636,241.448863636364,234.771573604061,238.219466071633,238.23793646088,234.879518072289,230.683950559483,232.554263565891,239.71308935455,247,252.975420639026,256.335840236445,255.919395465995,251.244070425105,249.884906280829,251.301001045218,252.504547426522,249.029488615155,242.96875,242.21683827983,244.661092983472,257.189973614776,262.845849802372,265.869077808016,265.170194674463,263.170066702371,257.440476190476,260.808607760026,262.368153991198,261.995967741935,255.901403956605,257.547796692032,266.771619038057,270.720533111204,277.724358974359,279.399265829747,283.207463349622,278.261173184358,274.490716589025,277.578796561605,281.80303030303,282.435408373876,279.898819561551,278.807947019868,285.479608482871,293.449197860963
"Suffolk","NY","New York","36","103",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.6,350,349.781386633354,363.181818181818,365.086837294333,367.647058823529,382.262996941896,390.068590350047,361.804995970991,402.173913043478,377.962303890294,381.764705882353,376.962303664921,354.166666666667,361.747078968574,371.003717472119,362.623762376238,367.073230829884,375.42662116041,377.597840755735,384.316770186335,394.878638454269,409.748259239422,413.333333333333,399.864834422167,396.031746031746,379.785298608787,388.375706214689,403.225806451613,402.903225806452,420.951935917777,428.571428571429,434.52380952381,434.664246823956,439.705882352941,466.998754669988,444.995986199358
"Sacramento","CA","Sacramento","06","067",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.411483253589,158.415300546448,159.057071960298,161.867619926199,164.970891726854,166.666666666667,169.783464566929,170.648464163823,171.234366503535,171.370967741935,169.306657938174,169.435215946844,166.551121489767,147.453531598513,167.10875331565,171.631862008298,173.226732267323,175.620003965572,177.992332968237,179.263565891473,180.559757942511,181.372549019608,182.046153846154,182.863113897597,182.999,181.980374665477,183.0204778157,187.094310805651,191.129636568003,195.540467137425,195.974576271186,197.574123989218,198.033232514787,198.197873432192,198.870049347003,199.047619047619,199.927601928519,198.986521181001,199.52162442913,202.62858599591,207.670983650361
"Bronx","NY","New York","36","005",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.678899082569,215.016339869281,214.678899082569,216.666666666667,214.929055311047,214.556962025316,216.806722689076,217.454545454545,215.213053355437,217.054263565891,217.266770186335,219,221.111111111111,219.509936766034,215.969611528822,216.165413533835,215.586760408825,223.411764705882,227.207792207792,233.333333333333,231.25,230.550724637681,229.67501815541,218.907828282828,225.934314835787,223.331581713085,223.68361893451,225.5,225.461035098156,230.913592943005,235.129068462402,235.454545454545,237.406299751244,235.384615384615,233.332916666667,234,236.495992619501,238.715277777778,238.351254480287,239,243.018419489008,249.166666666667,250.967741935484,251.822770611329,256.503759398496,262.281301961477,252.776298137626,248.789772727273,250.744158792939,249.958333333333,251.125204582651,251.068376068376
"Nassau","NY","New York","36","059",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.867980017726,266.049901878329,264.405922889779,263.811379438273,262.677021470991,262.299663061541,260.455486542443,271.118721461187,269.695044472681,270.875763747454,271.5625,277.065527065527,281.733746130031,283.685064935065,284.94623655914,285.953824626866,286.317058468957,288.376293350881,287.524366471735,287.417763157895,287.721893491124,287.020275320507,287.376854969448,291.409814535047,297.360823477391,301.082999030363,301.737160120846,301.426841724068,300.033377837116,299.651183970856,298.770491803279,297.231270358306,299.708333333333,301.282051282051,302.781740370899,302.00567623134,304.347826086957,310.323383084577,315.359477124183,315.438723712835,315.586704903251,314.880952380952,312.491717466207,312.784278168761,311.440103762409,312.5,315.193379010053,319.064539521392,325.756818181818,328.258221680877,330.449421922572,331.834026592,329.663608562691,331.380208333333,332.213188798555,331.125064219327,329.773869346734,329.874375936864,331.639566395664,337.381241565452
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",28,136.518771331058,135.332136445242,132.847537884281,130.317945508809,127.186009538951,123.469387755102,121.55297532656,120.535714285714,119.524883469809,114.912077969708,115.112709794092,111.296660117878,108.888374419672,106.584557081952,101.888217522659,97.3639121022836,99.6932515337423,100.390625,99.0093170813353,100,99.5024875621891,103.041385346337,101.102941176471,98.8541666666667,100.612870275792,100.386398763524,100.917431192661,100.491510277033,100.77519379845,100.154320987654,101.309724087557,104.581924649935,104.411235593628,105.498721227621,119.784478901377,121.315020569189,124.420600858369,128.55579868709,131.733000370649,134.49,135.231316725979,134.840248391938,132.008073547623,136.942675159236,140.191252211008,142.925430210325,143.703703703704,144.817073170732,145.969296958373,148.102053515868,147.792438315401,149.368360608671,149.667221297837,151.816521209661,151.664258188825,151.622718052738,151.684743267071,152.284263959391,153.310324642628,153.333333333333,154.493417286777,155.995767611013,157.842105263158,156.604434313354,155.56135770235,156.896362618122,158.896797153025,160.256143162393,161.70933074388,163.571428571429,164.967457207478,165.787647467037,168.239772306553,170.641362672955,172.114451988361,174.107142857143,174.2964619251,174.857892435505,174.16934619507,174.550264550265,176.483050847458,178.185745140389,177.746870653686,178.030303030303,177.811350785645,180.074328582008,180.728677421551
"Cuyahoga","OH","Cleveland","39","035",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1981981981982,72.6495726495726,72.1570397111913,74.7599451303155,76.531393568147,78.9665977687681,80.9800664451827,81.931720775742,81.5887156644395,80.5913978494624,78.9529914529915,77.6502590673575,75.9803921568627,73.4015496037626,74.9594813614263,76.5925591934887,78.8362686204226,80.375,80.9349156189067,81.1653116531165,80.2898205980591,79.1907514450867,78.9034272484184,78.3647406016375,77.5884402358406,75.9300557567341,75.3310490969931,77.1708509404259,80.8756181659816,84.1575091575092,85.4700854700855,86.1920172599784,86.0926908340701,85.0732600732601,84.4582606026893,83.4777227722772,82.468085106383,81.125006784997,80.6830631131067,82.2884012539185,85.6460518037652
"Hillsborough","FL","Tampa","12","057",30,98.1044417756482,95.9772186016818,94.9113427868325,93.4959349593496,91.46579634339,89.7325692454632,88.5964912280702,87.6811594202899,86.8055555555556,84.6779661016949,81.838534963535,79.0349417637271,76.4979633980408,74.811318067897,74.0592702211941,73.6336686716173,75.2314814814815,76.5353896005978,76.1124121779859,75.2769162605228,73.0769230769231,75.187969924812,74.2285475991898,74.122021894294,75.2970050867161,76.3354410393469,75.8064516129032,75.4843110504775,75.8010118043845,76.4740221833041,76.8192795623836,78.1431535269709,78.2438478747204,79.9561883899233,89.204368174727,90.2067040284149,91.2999675008125,92.787586767095,94.1043890865955,95.7340932389411,96.9204932160693,98.1414291790727,99.4469026548673,99.5024875621891,99.2889745923069,98.6293859649123,97.4393201507329,97.9166666666667,98.0419542118523,100.35140562249,100.978899640854,102.425587605755,101.311403508772,97.9881427995786,103.351955307263,103.545816733068,103.105413105413,103.119486314096,103.980099502488,102.75974025974,103.960396039604,106.129495066265,106.328182487123,106.548223350254,106.757611704231,107.621173469388,108.123456790123,110.562482455974,110.771266540643,111.562298903523,112.582781456954,112.591743119266,113.035958660014,113.5103926097,115.237976943816,117.1875,117.174677608441,117.860662542822,118.277945619335,118.325269320644,118.524016811228,118.839886960131,119.114860345871,118.248337028825,120.593607305936,123.595505617978,124.673969744392
"Allegheny","PA","Pittsburgh","42","003",31,81.7708333333333,84.8082595870206,87.5,92.7857142857143,94.7466381418093,95.3636363636364,94.6315789473684,93.6340175703795,93.3091286307054,93.6805555555556,93.6805555555556,91.9222903885481,91.0912120409605,93.1182795698925,93.3203631647211,94.1400925024343,93.9598595848596,94.9419568822554,95.4057279236277,94.1147502077754,93.2459677419355,92.2708618331053,92.5425425425425,91.2153902128434,89.2113095238095,90.9067940649548,92.5880172946263,93.3189655172414,94.8291416637712,96.0470085470085,92.1003535608151,91.9669965518786,91.8807185688215,90.1794026486334,93.064182194617,92.7970390265472,93.421592775041,96.2577160493827,98.4983575786016,100.189393939394,101.498308361527,101.967930029155,101.365223335535,99.8888888888889,100.402010050251,97.55859375,95.8219178082192,96.6194968553459,97.0643468800129,97.7990961642873,100.657882087149,103.235815602837,105.049435028249,106,104.565285209204,103.135731024918,102.211606316135,103.379310344828,101.522842639594,100.080128205128,101.888008225869,103.283375713332,104.411764705882,106.730769230769,108.693064182195,109.635417419066,108.822934156872,106.642512077295,105.318719701752,104.057272304833,103.649635036496,102.597960392688,102.140286298569,101.001616761162,105.176893125671,109.019607843137,110.380463178876,110.97322011757,109.9,109.270833333333,109.682299546142,108.739903069467,107.167326472039,105.46875,104.444037240836,106.543624161074,110.528846153846
"Oakland","MI","Detroit","26","125",32,94.6793002915452,94.4894241023818,94,93.9516129032258,92.1052631578947,91.0515914414503,89.173139509655,88.6624648901501,88.2273104681612,86.8940139144743,85.5919003115265,81.858407079646,79.9514877259837,78.6314510999495,77.184215580442,76.8462346928206,79.375,82.473975230476,81.1991869918699,81.4412635735439,81.1955890887986,79.4318181818182,79.824694033967,79.093799682035,79.9721835883171,79.7462009963237,83.3246482542991,83.9750529672359,85.6757664855651,88.3211678832117,88.3106100143629,88.7784090909091,89.974293059126,91.1009525732543,96.7305296888173,94.6854001221747,97.1014806366534,100.622254758419,104.704875962361,108.597285067873,113.302559798573,115.831228741839,118.981018981019,119.220714698656,119.094693028096,119.739583333333,118.415417236102,117.798971581705,118.490153172867,119.912790697674,122.38443428888,125,128.260616377887,129.286258572517,128.672693000397,128.393250183419,128.361000701426,127.570694087404,124.432374619865,122.848360655738,126.188318795396,129.076420458363,130.478520935291,131.776133209991,133.110976349303,133.821944995747,132.483370288248,131.825800376648,132.127955493741,131.446243211146,131.590789564603,131.30127181633,131.260945709282,132.512626262626,134.609621050493,137.64880952381,140.196309743832,140.796703296703,140.679953106682,140.960632127085,140.166417846569,140.141685798128,140.485295395099,140.692640692641,140.695856137608,142.892156862745,144.91835443038
"Franklin","OH","Columbus","39","049",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5328738069989,81.3668754429035,83.3253930443068,85.9163537561332,88.0851063829787,88.7130275739087,89.3577480212004,88.8230313293819,88.5319612231946,88.4991394342062,87.3402623327524,86.4182692307692,85.645676737493,86.2223982334869,89.2219387755102,91.0746812386157,94.2350332594235,95.7940573770492,95.2183812875181,94.2460317460317,93.1818181818182,92.4,91.0896501457726,89.1126025354213,90.3139356814701,92.1492933089617,95.1433039021886,97.2222222222222,100.63924896242,101.267056530214,102.474328378455,101.643192488263,100.959238130291,100.262738765748,100.121359223301,98.5445336391437,99.0066225165563,100.952683391553,102.958801498127,107.142857142857,108.929564389012,109.604153147307,109.82905982906,108.675534991324,109.68076439483,109,108.506944444444,106.823580220255,106.479907912908,108.222147222598,111.482939632546
"Hennepin","MN","Minneapolis-St Paul","27","053",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.235347159603,170.332762670372,168.515358361775,175.110619469027,177.10843373494,180.921052631579,187.938596491228,189.458778698001,188.679245283019,188.316582914573,187.621468232016,187.304525385544,186.567164179104,187.677053824363,187.509377344336,188.51030110935,193.45887446745,195.307060071207,199.026649909771,199.047959891921,199.321967784865,197.210884353742,194.358465608466,192.206196581197,190.781320201878,189.393939393939,190.292068817077,197.982965603538,200.210792580101,201.705360489009,203.389830508475,203.988868274583,204.668304668305,202.816229116945,204.218600191755,203.648370257106,202.955133089614,202.204963235294,202.275600505689,208.217592592593,211.981566820276
"Orange","FL","Orlando","12","095",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.902871105681,106.968641114983,107.066381156317,108.366915490868,108.21098423056,107.745977853892,106.934931506849,106.069895769467,110.522788203753,110.992022199098,110.825570189528,111.048884906412,109.681641614592,109.571286141575,110.37693285438,112.488936277096,112.240184757506,112.314474162273,113.243135173595,115.249326907164,116.209108909483,120.131185039384,120.052966101695,120.461816148786,121.474103585657,121.179269691634,122.770919067215,122.879091516366,125.335384592984,127.035830618893,126.406472926579,126.532614026484,127.413874469089,127.38398544131,128.421052631579,128.763813211255,128.801080822775,128.888928365428,133.084842030529,134.48275862069,136.86521638683
"Fairfax","VA","Washington","51","059",36,255.175937001595,257.07801960371,260.851985666725,263.436123348018,261.363636363636,259.68992248062,258.482142857143,255.905511811024,251.861463904231,250.809785452643,249.000388922631,244.693331716453,244.611375123234,245.928753180662,245.098039215686,245.820357206183,248.069852941176,247.354320123543,246.098823051948,244.162087912088,243.278077990361,241.302367941712,237.816728090944,233.597883597884,231.82980353685,238.649592549476,245.436482638446,250.797894915542,255.841121495327,257.281273667226,255.707762557078,254.676870748299,255.034764135001,257.225843339051,265.941481784567,265.673981191223,269.334389857369,271.41995649988,275.626791534142,278.462745580701,281.260340833885,282.190860215054,280.30303030303,280.063150656314,282.480694980695,281.38421452611,278.875171467764,278.900493421053,278.588992974239,282.358803986711,286.44760892271,287.890425084175,289.389067524116,288.124026479751,288.384615384615,287.347341954023,287.030271398747,285.838494521201,285.084182229768,285.064096638274,284.333141199899,284.371671123285,285.838494521201,287.410071942446,288.952601156069,287.992,279.941595873786,286.481224699752,286.123402163225,285.432230522946,283.821771978022,284.011691433566,285.611721611722,286.94368723099,290.348293122746,293.120925918669,293.858507460321,292.736486486487,291.718866307803,291.543756145526,290.212810695087,290.659398390906,290.778504634543,291.31823038073,295.47739527718,297.576530612245,299.338472383606
